id,date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,B365DC,FTHG,FTAG,PSHG,PSAG,PSDG
0,2018-08-17,9,14,-1,1.66,4,5,2.22222222222222,0,3,25,25,0
1,2018-08-17,18,15,-1,1.75,3.6,5,2.09302325581395,0,0,17,16,1
2,2018-08-18,0,10,1,1.11,10,21,6.7741935483871,3,0,51,20,31
3,2018-08-18,16,6,-1,1.85,3.5,4.5,1.96875,1,1,31,20,11
4,2018-08-18,13,8,-1,2.04,3.4,3.8,1.79444444444444,1,2,28,22,6
5,2018-08-19,11,19,-1,1.66,3.75,5.5,2.22972972972973,1,2,31,19,12
6,2018-08-19,1,4,1,1.2,7,13,4.55,2,0,32,20,12
7,2018-08-19,17,5,-1,3.25,3.6,2.14,1.34216027874564,1,4,25,23,2
8,2018-08-20,7,12,1,1.75,3.3,5.5,2.0625,2,1,26,18,8
9,2018-08-20,3,2,-1,3,3.2,2.5,1.40350877192982,1,1,24,23,1
10,2018-08-24,4,11,1,1.95,3.2,4.33,1.84010624169987,2,0,28,15,13
11,2018-08-24,12,8,-1,3.5,3.3,2.1,1.28333333333333,2,2,19,22,-3
12,2018-08-25,10,9,-1,2.8,3.25,2.6,1.44444444444444,0,0,19,19,0
13,2018-08-25,2,17,1,1.16,7,21,5.25,1,0,32,16,16
14,2018-08-25,15,0,-1,17,7.5,1.16,1.00461893764434,0,1,16,39,-23
15,2018-08-26,6,3,1,3.25,3.2,2.37,1.36157989228007,2,0,28,27,1
16,2018-08-26,18,1,-1,8,5.5,1.36,1.09037900874636,1,4,17,31,-14
17,2018-08-26,5,13,-1,1.72,4.2,4.33,2.13200468933177,0,0,39,21,18
18,2018-08-27,7,19,-1,1.61,3.6,6.5,2.31683168316832,2,2,26,19,7
19,2018-08-27,14,16,-1,2.4,3.25,3,1.56,1,2,34,22,12
20,2018-08-31,11,8,1,2.75,3.25,2.62,1.45059625212947,2,1,31,22,9
21,2018-08-31,4,15,-1,1.9,3.2,4.75,1.91194968553459,0,0,28,16,12
22,2018-08-31,13,18,-1,1.57,4,6,2.4,0,1,28,20,8
23,2018-09-01,16,2,1,5.5,3.4,1.75,1.15533980582524,2,0,31,23,8
24,2018-09-01,1,12,1,1.12,9,21,6.3,4,1,32,18,14
25,2018-09-02,10,6,1,2.9,3.1,2.54,1.39609929078014,2,1,19,20,-1
26,2018-09-02,0,19,1,1.08,11,29,7.975,8,2,51,19,32
27,2018-09-02,9,5,1,2.8,3.5,2.45,1.44117647058824,1,0,25,23,2
28,2018-09-02,14,3,-1,3.75,3.4,2,1.25925925925926,2,2,34,27,7
29,2018-09-14,19,17,-1,2.14,3.5,3.4,1.72463768115942,0,1,24,16,8
30,2018-09-15,7,1,-1,6,4.33,1.53,1.13052901023891,1,1,26,31,-5
31,2018-09-15,2,11,-1,1.36,4.33,12,3.18187385180649,1,1,32,15,17
32,2018-09-15,8,0,-1,7,5.25,1.4,1.10526315789474,1,2,23,39,-16
33,2018-09-15,3,9,-1,1.75,3.75,4.75,2.09558823529412,0,0,24,19,5
34,2018-09-16,6,14,1,1.72,3.6,5.25,2.13559322033898,1,0,28,25,3
35,2018-09-16,12,13,-1,3,3.1,2.54,1.39609929078014,0,1,19,21,-2
36,2018-09-16,5,4,-1,1.55,4,7,2.54545454545455,0,2,39,20,19
37,2018-09-16,15,10,-1,2.2,3.1,3.6,1.66567164179104,0,1,16,20,-4
38,2018-09-17,18,16,1,2.4,3.3,3,1.57142857142857,3,2,17,22,-5
39,2018-09-21,19,8,-1,3.6,3.4,2.1,1.29818181818182,0,1,24,22,2
40,2018-09-22,16,15,-1,1.75,3.5,5.25,2.1,3,3,31,16,15
41,2018-09-22,11,12,1,2.04,3.2,4,1.77777777777778,1,0,31,18,13
42,2018-09-22,4,2,-1,5,3.3,1.8,1.16470588235294,0,2,28,23,5
43,2018-09-22,1,6,1,1.18,7,15,4.77272727272727,1,0,32,20,12
44,2018-09-22,17,10,-1,2.04,3.4,3.6,1.74857142857143,1,5,25,20,5
45,2018-09-23,0,18,-1,1.08,11,21,7.21875,2,2,51,20,31
46,2018-09-23,9,7,-1,2.14,3.3,3.6,1.72173913043478,2,2,25,15,10
47,2018-09-23,14,5,-1,3.5,3.6,2.04,1.30212765957447,2,6,34,23,11
48,2018-09-23,13,3,-1,2.25,3.25,3.3,1.63740458015267,0,0,28,27,1
49,2018-09-25,2,19,1,1.22,6,15,4.28571428571429,3,0,32,19,13
50,2018-09-25,6,11,1,1.9,3.3,4.5,1.90384615384615,1,0,28,15,13
51,2018-09-25,8,17,-1,1.61,4,5.5,2.31578947368421,2,2,23,16,7
52,2018-09-26,7,13,-1,2.25,3.3,3.3,1.65,0,3,26,21,5
53,2018-09-26,12,0,1,12,6,1.25,1.03448275862069,2,1,19,39,-20
54,2018-09-26,5,1,1,4.33,4.2,1.72,1.22027027027027,3,0,39,31,8
55,2018-09-26,3,16,-1,1.66,4,4.75,2.17142857142857,1,1,24,22,2
56,2018-09-27,10,4,-1,2.8,3,2.75,1.43478260869565,1,1,19,20,-1
57,2018-09-27,18,9,-1,2.5,3.3,2.87,1.53500810372771,0,1,17,19,-2
58,2018-09-27,15,14,1,2.04,3.5,3.6,1.77464788732394,2,1,16,25,-9
59,2018-09-28,17,6,-1,2.8,3.3,2.6,1.45423728813559,2,2,25,20,5
60,2018-09-29,0,7,-1,1.16,7.5,17,5.20408163265306,1,1,51,15,36
61,2018-09-29,11,5,-1,3.3,3.4,2.2,1.33571428571429,1,3,31,23,8
62,2018-09-29,1,2,-1,2,3.5,3.75,1.81034482758621,0,0,32,23,9
63,2018-09-29,8,3,-1,2.2,3.4,3.2,1.64848484848485,0,1,23,27,-4
64,2018-09-30,9,12,1,1.64,3.8,5.5,2.24731182795699,1,0,25,18,7
65,2018-09-30,19,18,-1,2.5,3.3,2.9,1.54354838709677,1,1,24,20,4
66,2018-09-30,14,10,1,2.14,3.5,3.3,1.69852941176471,2,1,34,20,14
67,2018-09-30,13,15,-1,1.53,4,6.5,2.47619047619048,0,1,28,16,12
68,2018-10-01,16,4,-1,2,3.5,3.8,1.82191780821918,1,1,31,20,11
69,2018-10-05,7,8,-1,2.04,3.4,3.8,1.79444444444444,1,3,26,22,4
70,2018-10-06,10,1,1,9,4.75,1.36,1.05728314238953,1,0,19,31,-12
71,2018-10-06,4,14,-1,1.72,3.6,5.25,2.13559322033898,0,1,28,25,3
72,2018-10-06,18,11,-1,2.1,3.2,3.8,1.73714285714286,2,3,17,15,2
73,2018-10-06,12,17,1,2,3.3,4,1.80821917808219,1,0,19,16,3
74,2018-10-07,2,9,1,1.44,4,9,2.76923076923077,1,0,32,19,13
75,2018-10-07,6,13,1,2.25,3.2,3.4,1.64848484848485,3,1,28,21,7
76,2018-10-07,5,16,1,1.53,4.33,6,2.51500484027106,2,1,39,22,17
77,2018-10-07,3,0,-1,4.75,4.2,1.64,1.17945205479452,1,1,24,39,-15
78,2018-10-07,15,19,1,1.9,3.5,4.2,1.90909090909091,1,0,16,19,-3
79,2018-10-19,16,10,-1,1.66,4,5,2.22222222222222,0,1,31,20,11
80,2018-10-20,0,5,1,1.33,6,7.5,3.33333333333333,4,2,51,23,28
81,2018-10-20,1,14,-1,1.14,8.5,19,5.87272727272727,1,2,32,25,7
82,2018-10-20,3,12,-1,1.5,4,7.5,2.60869565217391,1,1,24,18,6
83,2018-10-20,13,2,-1,3.8,3.1,2.14,1.26603053435115,1,1,28,23,5
84,2018-10-21,9,15,-1,1.61,3.8,6,2.3265306122449,0,1,25,16,9
85,2018-10-21,11,7,-1,2.7,3.2,2.75,1.47899159663866,1,1,31,15,16
86,2018-10-21,19,6,-1,3.5,3.3,2.14,1.29816176470588,0,2,24,20,4
87,2018-10-21,17,4,-1,2.9,3.3,2.5,1.42241379310345,1,2,25,20,5
88,2018-10-22,8,18,-1,1.72,3.75,5,2.14285714285714,0,0,23,20,3
89,2018-10-24,17,7,-1,3.3,3.3,2.25,1.33783783783784,1,1,25,15,10
90,2018-10-26,15,6,-1,3.4,3.1,2.25,1.30373831775701,1,1,16,20,-4
91,2018-10-27,7,3,-1,2.5,3.3,2.87,1.53500810372771,0,0,26,27,-1
92,2018-10-27,2,8,1,1.53,3.8,7.5,2.52212389380531,2,0,32,22,10
93,2018-10-27,16,11,1,2.14,3.3,3.6,1.72173913043478,4,0,31,15,16
94,2018-10-27,18,17,1,1.85,3.5,4.5,1.96875,2,1,17,16,1
95,2018-10-27,14,12,1,2.1,3.25,3.75,1.74107142857143,2,0,34,18,16
96,2018-10-28,10,13,1,3,3.2,2.5,1.40350877192982,2,1,19,21,-2
97,2018-10-28,0,1,1,1.95,3.8,3.6,1.84864864864865,5,1,51,31,20
98,2018-10-28,4,9,1,2.4,3.1,3.25,1.58661417322835,2,0,28,19,9
99,2018-10-28,5,19,1,1.22,6.5,13,4.33333333333333,2,1,39,19,20
100,2018-11-03,12,2,-1,5.75,3.4,1.72,1.1421875,1,1,19,23,-4
101,2018-11-03,1,15,1,1.16,8,15,5.21739130434783,2,0,32,16,16
102,2018-11-03,3,18,-1,1.5,4,7.5,2.60869565217391,0,1,24,20,4
103,2018-11-03,17,0,-1,9.5,6,1.28,1.05494505494506,2,3,25,39,-14
104,2018-11-04,9,16,-1,1.8,3.8,4.5,2.06024096385542,3,3,25,22,3
105,2018-11-04,11,10,1,2.04,3.3,3.9,1.7875,2,1,31,20,11
106,2018-11-04,19,4,-1,3.6,3.3,2.1,1.28333333333333,1,1,24,20,4
107,2018-11-04,8,5,-1,2.75,3.5,2.45,1.44117647058824,0,0,23,23,0
108,2018-11-04,13,14,-1,1.55,4,6,2.4,1,1,28,25,3
109,2018-11-05,6,7,1,2,3.3,4,1.80821917808219,1,0,28,15,13
110,2018-11-09,14,8,-1,2.62,3.4,2.62,1.4797342192691,1,3,34,22,12
111,2018-11-10,2,7,1,1.44,4,9,2.76923076923077,3,2,32,15,17
112,2018-11-10,4,3,-1,2.75,3.1,2.75,1.45726495726496,0,1,28,27,1
113,2018-11-10,18,12,-1,2.04,3.2,3.75,1.72661870503597,0,0,17,18,-1
114,2018-11-10,15,11,-1,2.3,3.3,3.25,1.63740458015267,0,0,16,15,1
115,2018-11-11,10,19,1,1.8,3.6,4.33,1.9656998738966,2,1,19,19,0
116,2018-11-11,0,9,-1,1.18,7,13,4.55,3,4,51,19,32
117,2018-11-11,16,1,-1,5,4.5,1.55,1.15289256198347,2,4,31,31,0
118,2018-11-11,5,6,1,1.75,3.6,4.5,2,2,1,39,20,19
119,2018-11-11,17,13,-1,3.1,3.4,2.25,1.35398230088496,2,2,25,21,4
120,2018-11-23,12,10,1,2.2,3.1,3.6,1.66567164179104,1,0,19,20,-1
121,2018-11-24,2,0,-1,3,3.3,2.37,1.37936507936508,1,1,32,39,-7
122,2018-11-24,11,1,1,6,4.33,1.53,1.13052901023891,3,0,31,31,0
123,2018-11-24,19,14,-1,2.25,3.4,3.25,1.66165413533835,2,2,24,25,-1
124,2018-11-24,3,17,1,1.44,4.5,7.5,2.8125,3,0,24,16,8
125,2018-11-25,7,4,-1,2.04,3.3,3.9,1.7875,1,1,26,20,6
126,2018-11-25,6,18,-1,1.66,3.6,5.75,2.21390374331551,1,3,28,20,8
127,2018-11-25,5,15,1,1.4,4.75,8,2.98039215686275,1,0,39,16,23
128,2018-11-25,13,9,1,2.14,3.4,3.4,1.7,2,1,28,19,9
129,2018-11-26,8,16,1,1.85,3.75,4.2,1.9811320754717,2,1,23,22,1
130,2018-11-30,17,11,1,3.1,3.3,2.3,1.35535714285714,1,0,25,15,10
131,2018-12-01,16,19,1,1.64,4,5,2.22222222222222,2,0,31,19,12
132,2018-12-01,4,6,1,2.4,2.87,3.4,1.55629984051037,3,0,28,20,8
133,2018-12-01,1,3,1,1.44,4.75,7,2.82978723404255,2,0,32,27,5
134,2018-12-01,15,12,-1,2.37,3.1,3.3,1.5984375,2,4,16,18,-2
135,2018-12-02,10,5,-1,3.6,3.6,2,1.28571428571429,1,1,19,23,-4
136,2018-12-02,0,13,1,1.25,6.5,11,4.08571428571429,2,0,51,21,30
137,2018-12-02,9,8,1,2.2,3.3,3.4,1.67462686567164,1,0,25,22,3
138,2018-12-02,18,2,-1,5.5,3.4,1.75,1.15533980582524,1,1,17,23,-6
139,2018-12-03,14,7,1,2.75,3.4,2.54,1.45387205387205,3,0,34,15,19
140,2018-12-07,12,4,-1,2.62,2.9,3,1.47457627118644,1,1,19,20,-1
141,2018-12-08,2,10,1,1.36,4.5,10,3.10344827586207,3,0,32,20,12
142,2018-12-08,6,0,-1,6.5,4.33,1.5,1.11406518010292,0,4,28,39,-11
143,2018-12-08,3,5,-1,2.2,3.5,3.2,1.67164179104478,1,1,24,23,1
144,2018-12-08,13,16,-1,1.72,3.8,4.75,2.11111111111111,2,3,28,22,6
145,2018-12-09,9,17,1,1.53,4.33,6,2.51500484027106,2,0,25,16,9
146,2018-12-09,11,14,-1,1.75,3.8,4.5,2.06024096385542,4,4,31,25,6
147,2018-12-09,19,1,-1,10,5.5,1.3,1.05147058823529,0,1,24,31,-7
148,2018-12-09,8,15,-1,1.61,3.6,6.5,2.31683168316832,1,2,23,16,7
149,2018-12-10,7,18,1,1.95,3.4,4,1.83783783783784,1,0,26,20,6
150,2018-12-14,16,12,-1,1.85,3.5,4.33,1.93550446998723,0,0,31,18,13
151,2018-12-15,11,3,-1,2.7,3.2,2.7,1.46440677966102,1,1,31,27,4
152,2018-12-15,4,8,1,2.25,3.1,3.5,1.64393939393939,1,0,28,22,6
153,2018-12-15,1,17,1,1.14,9,15,5.625,1,0,32,16,16
154,2018-12-15,15,2,-1,5.75,3.4,1.72,1.1421875,2,3,16,23,-7
155,2018-12-16,6,9,-1,2.4,3.3,3,1.57142857142857,1,3,28,19,9
156,2018-12-16,19,13,-1,3.5,3.2,2.14,1.28239700374532,2,2,24,21,3
157,2018-12-16,14,0,-1,9,6.5,1.25,1.04838709677419,0,5,34,39,-5
158,2018-12-16,5,18,1,1.44,4.5,7,2.73913043478261,2,0,39,20,19
159,2018-12-17,10,7,-1,3,3.2,2.5,1.40350877192982,0,0,19,15,4
160,2018-12-21,18,4,-1,2.62,3,2.9,1.47457627118644,1,1,17,20,-3
161,2018-12-21,8,10,-1,1.75,3.5,5,2.05882352941176,0,1,23,20,3
162,2018-12-22,7,15,-1,1.75,3.4,5,2.02380952380952,1,1,26,16,10
163,2018-12-22,2,6,1,1.4,4,10,2.85714285714286,1,0,32,20,12
164,2018-12-22,0,16,1,1.12,9,21,6.3,2,0,51,22,29
165,2018-12-22,9,11,-1,1.8,3.75,4.5,2.04545454545455,1,1,25,15,10
166,2018-12-23,12,5,-1,3.4,3.2,2.25,1.32110091743119,1,1,19,23,-4
167,2018-12-23,3,19,1,1.4,4.75,8,2.98039215686275,2,1,24,19,5
168,2018-12-23,17,14,1,2.1,3.6,3.4,1.74857142857143,2,1,25,25,0
169,2019-01-03,13,1,-1,3.8,3.8,1.85,1.24424778761062,2,2,28,31,-3
170,2019-01-04,6,12,1,2,3.3,4.2,1.848,1,0,28,18,10
171,2019-01-04,14,18,-1,2.15,3.5,3.3,1.69852941176471,2,2,34,20,14
172,2019-01-05,10,3,1,3.1,3.1,2.4,1.35272727272727,2,1,19,27,-8
173,2019-01-05,19,9,1,3.2,3.5,2.2,1.35087719298246,2,1,24,19,5
174,2019-01-05,15,17,-1,2.1,3.4,3.6,1.74857142857143,0,1,16,16,0
175,2019-01-06,11,13,-1,2.1,3.25,3.5,1.68518518518519,0,0,31,21,10
176,2019-01-06,4,0,-1,8,5.25,1.36,1.08018154311649,1,2,28,39,-11
177,2019-01-06,1,8,-1,1.33,6,7.5,3.33333333333333,0,2,32,22,10
178,2019-01-06,5,2,-1,2.8,3.1,2.7,1.44310344827586,1,1,39,23,16
179,2019-01-07,16,7,-1,2.4,3.3,3,1.57142857142857,1,2,31,15,16
180,2019-01-11,17,16,1,2.5,3.4,2.8,1.53548387096774,4,2,25,22,3
181,2019-01-12,18,10,-1,2.1,3.1,4,1.74647887323944,1,1,17,20,-3
182,2019-01-12,12,19,1,1.95,3.25,4.33,1.85653034300792,1,0,19,19,0
183,2019-01-12,3,15,-1,1.53,4,7,2.54545454545455,1,1,24,16,8
184,2019-01-12,13,4,-1,2.15,3.1,3.8,1.70724637681159,1,2,28,20,8
185,2019-01-13,7,5,1,2.75,3.2,2.7,1.46440677966102,2,0,26,23,3
186,2019-01-13,2,14,1,1.25,6,12,4,1,0,32,25,7
187,2019-01-13,0,11,1,1.12,9,21,6.3,3,0,51,15,36
188,2019-01-13,9,1,-1,3.25,3.75,2.1,1.34615384615385,1,2,25,31,-6
189,2019-01-14,8,6,1,2,3.3,4,1.80821917808219,3,2,23,20,3
190,2019-01-18,4,10,1,2,3.1,4.5,1.83552631578947,4,0,28,20,8
191,2019-01-19,16,3,-1,3.1,3.2,2.4,1.37142857142857,1,2,31,27,4
192,2019-01-19,19,2,-1,5.75,3.6,1.66,1.1361216730038,0,3,24,23,1
193,2019-01-19,1,5,1,1.7,4.2,4.5,2.17241379310345,2,0,32,23,9
194,2019-01-20,0,12,1,1.12,9,21,6.3,3,1,51,18,33
195,2019-01-20,9,18,1,1.61,3.75,6,2.30769230769231,3,2,25,20,5
196,2019-01-20,14,15,1,2.1,3.5,3.5,1.75,2,0,34,16,18
197,2019-01-20,17,8,-1,2.87,3.3,2.5,1.42241379310345,2,2,25,22,3
198,2019-01-20,13,7,-1,2.2,3.3,3.4,1.67462686567164,1,1,28,15,13
199,2019-01-21,11,6,1,2.1,3.1,4,1.74647887323944,3,0,31,20,11
200,2019-01-26,2,4,1,1.53,3.6,8,2.48275862068966,2,0,32,20,12
201,2019-01-26,12,11,-1,2.62,3,3,1.5,2,2,19,15,4
202,2019-01-26,5,14,1,1.53,4.33,6,2.51500484027106,5,0,39,25,14
203,2019-01-26,3,13,1,1.83,3.6,4.5,2,3,0,24,21,3
204,2019-01-27,7,9,1,2.1,3.3,3.5,1.69852941176471,1,0,26,19,7
205,2019-01-27,6,1,-1,4.2,4,1.8,1.24137931034483,2,4,28,31,-3
206,2019-01-27,18,0,-1,10,5.25,1.33,1.06117021276596,0,2,17,39,-22
207,2019-01-27,8,19,-1,1.61,3.75,6,2.30769230769231,0,0,23,19,4
208,2019-01-27,15,16,1,2.4,3.2,3.1,1.57460317460317,2,1,16,22,-6
209,2019-01-28,10,17,-1,2.15,3.3,3.5,1.69852941176471,0,1,19,16,3
210,2019-02-01,19,15,1,2.25,3.25,3.4,1.66165413533835,4,0,24,16,8
211,2019-02-02,0,3,-1,1.28,5.75,11,3.77611940298507,2,2,51,27,24
212,2019-02-02,16,5,1,3.75,3.6,2,1.28571428571429,1,0,31,23,8
213,2019-02-02,14,4,-1,2.37,3.25,3.1,1.58661417322835,0,0,34,20,14
214,2019-02-02,8,7,1,2.35,3.3,3.2,1.62461538461538,2,1,23,15,8
215,2019-02-03,9,2,1,4,3.2,2.05,1.24952380952381,1,0,25,23,2
216,2019-02-03,11,18,1,1.66,4,5,2.22222222222222,3,0,31,20,11
217,2019-02-03,1,10,1,1.2,6.5,15,4.53488372093023,3,0,32,20,12
218,2019-02-03,13,6,-1,1.8,3.75,4.5,2.04545454545455,2,2,28,20,8
219,2019-02-04,17,12,-1,2.37,3.25,3.1,1.58661417322835,1,2,25,18,7
220,2019-02-08,15,13,-1,2.9,3.3,2.4,1.38947368421053,0,0,16,21,-5
221,2019-02-09,2,1,-1,2.37,3.25,3.1,1.58661417322835,1,3,32,31,1
222,2019-02-09,6,17,1,1.8,3.6,4.5,2,2,1,28,16,12
223,2019-02-09,4,16,1,1.9,3.4,4.33,1.90452781371281,3,1,28,22,6
224,2019-02-09,18,19,-1,2,3.3,4,1.80821917808219,0,2,17,19,-2
225,2019-02-10,7,0,-1,4.75,4,1.7,1.19298245614035,0,0,26,39,-13
226,2019-02-10,12,9,1,2.25,3,3.6,1.63636363636364,3,0,19,19,0
227,2019-02-10,5,11,-1,1.66,4,5,2.22222222222222,2,2,39,15,24
228,2019-02-10,3,8,-1,1.83,3.5,4.5,1.96875,0,0,24,22,2
229,2019-02-11,10,14,1,2,3.4,3.8,1.79444444444444,2,0,19,25,-6
230,2019-02-15,11,4,-1,2.05,3.3,4,1.80821917808219,2,2,31,20,11
231,2019-02-16,0,15,1,1.14,9,15,5.625,1,0,51,16,35
232,2019-02-16,16,14,-1,1.8,3.8,4.5,2.06024096385542,1,4,31,25,6
233,2019-02-16,8,12,1,2.05,3.1,4.2,1.78356164383562,3,0,23,18,5
234,2019-02-16,17,2,-1,6,3.5,1.65,1.12135922330097,0,1,25,23,2
235,2019-02-17,9,10,-1,1.72,3.5,5.25,2.1,1,1,25,20,5
236,2019-02-17,1,18,-1,1.16,8,15,5.21739130434783,1,2,32,20,12
237,2019-02-17,3,6,-1,1.72,3.7,4.8,2.08941176470588,0,0,24,20,4
238,2019-02-17,13,5,1,2.5,3.4,2.8,1.53548387096774,3,0,28,23,5
239,2019-02-18,19,7,-1,3.1,3.1,2.5,1.38392857142857,0,1,24,15,9
240,2019-02-22,6,19,-1,1.72,3.6,5,2.09302325581395,1,1,28,19,9
241,2019-02-23,10,16,-1,2.3,3.3,3.2,1.62461538461538,0,0,19,22,-3
242,2019-02-23,7,11,1,2.1,3.25,3.8,1.75177304964539,1,0,26,15,11
243,2019-02-23,4,17,1,1.7,3.6,5.5,2.17582417582418,2,1,28,16,12
244,2019-02-23,5,0,-1,3.5,4,1.95,1.3109243697479,2,4,39,39,0
245,2019-02-24,2,13,1,1.57,3.75,7,2.44186046511628,2,0,32,21,11
246,2019-02-24,12,3,-1,2.8,3.1,2.7,1.44310344827586,1,1,19,27,-8
247,2019-02-24,14,1,-1,5.25,4.75,1.53,1.15724522292994,1,2,34,31,3
248,2019-02-24,15,9,-1,2.7,3.2,2.75,1.47899159663866,0,2,16,19,-3
249,2019-02-25,18,8,-1,2.37,3.2,3,1.54838709677419,0,0,17,22,-5
250,2019-03-01,17,18,-1,2.25,3.4,3.2,1.64848484848485,0,2,25,20,5
251,2019-03-02,6,15,1,1.8,3.6,4.75,2.04790419161677,3,1,28,16,12
252,2019-03-02,19,5,1,3.8,3.6,1.95,1.26486486486486,2,1,24,23,1
253,2019-03-02,1,0,-1,2.75,3.7,2.45,1.4739837398374,0,1,32,39,-7
254,2019-03-02,13,10,-1,1.66,3.75,5.5,2.22972972972973,1,2,28,20,8
255,2019-03-03,9,4,-1,2.3,3,3.4,1.59375,1,2,25,20,5
256,2019-03-03,11,16,1,1.72,3.8,4.75,2.11111111111111,1,0,31,22,9
257,2019-03-03,8,2,-1,4,3.25,2.05,1.25707547169811,0,2,23,23,0
258,2019-03-03,3,7,1,2,3.3,4,1.80821917808219,2,0,24,15,9
259,2019-03-04,12,14,1,1.95,3.4,4.2,1.87894736842105,1,0,19,25,-6
260,2019-03-08,7,6,-1,1.66,3.6,6,2.25,1,1,26,20,6
261,2019-03-09,10,11,-1,2.9,3.2,2.55,1.41913043478261,1,1,19,15,4
262,2019-03-09,2,12,1,1.45,4.2,10,2.95774647887324,1,0,32,18,14
263,2019-03-09,0,17,1,1.16,8,15,5.21739130434783,3,1,51,16,35
264,2019-03-09,4,19,1,1.61,3.6,6.5,2.31683168316832,2,1,28,19,9
265,2019-03-10,16,9,-1,2.5,3.3,2.9,1.54354838709677,0,1,31,19,12
266,2019-03-10,18,3,-1,3.3,3.2,2.35,1.35495495495495,2,3,17,27,-10
267,2019-03-10,14,13,-1,2.9,3.3,2.5,1.42241379310345,0,2,34,21,13
268,2019-03-10,5,8,1,1.66,4.2,4.75,2.22905027932961,5,2,39,22,17
269,2019-03-10,15,1,-1,5,4.33,1.61,1.17361952861953,1,4,16,31,-15
270,2019-03-15,8,14,-1,1.8,3.75,4.5,2.04545454545455,1,1,23,25,-2
271,2019-03-16,7,2,1,3.9,3,2.2,1.26923076923077,2,0,26,23,3
272,2019-03-16,19,10,-1,2.45,3.2,3,1.54838709677419,1,3,24,20,4
273,2019-03-16,12,18,-1,2.15,3.2,3.7,1.71594202898551,0,2,19,20,-1
274,2019-03-16,1,16,1,1.18,7.5,13,4.75609756097561,2,0,32,22,10
275,2019-03-17,9,0,-1,7,5,1.4,1.09375,1,4,25,39,-14
276,2019-03-17,11,15,-1,1.66,3.8,5.5,2.24731182795699,1,2,31,16,15
277,2019-03-17,6,5,-1,2.4,3.5,2.9,1.5859375,0,1,28,23,5
278,2019-03-17,3,4,-1,2,3.3,4,1.80821917808219,0,0,24,20,4
279,2019-03-17,13,17,1,1.6,4.2,5.5,2.38144329896907,3,1,28,16,12
280,2019-03-29,18,7,-1,2.87,2.9,2.7,1.39821428571429,1,2,17,15,2
281,2019-03-30,10,2,-1,5.5,3.4,1.75,1.15533980582524,0,4,19,23,-4
282,2019-03-30,0,6,1,1.14,9,15,5.625,2,0,51,20,31
283,2019-03-30,16,13,1,2.5,3.3,2.75,1.5,3,2,31,21,10
284,2019-03-30,4,12,-1,1.95,3.2,4.5,1.87012987012987,0,2,28,18,10
285,2019-03-31,14,11,-1,2.8,3.5,2.45,1.44117647058824,2,2,34,15,19
286,2019-03-31,1,19,1,1.11,10,19,6.55172413793104,3,2,32,19,13
287,2019-03-31,5,3,-1,2.05,3.5,3.6,1.77464788732394,0,1,39,27,12
288,2019-03-31,15,8,-1,2.6,3,3,1.5,1,1,16,22,-6
289,2019-03-31,17,9,-1,2.75,3.5,2.45,1.44117647058824,1,1,25,19,6
290,2019-04-02,2,18,1,1.36,4.5,10,3.10344827586207,2,0,32,20,12
291,2019-04-02,6,4,-1,2.4,3.1,3.2,1.57460317460317,1,1,28,20,8
292,2019-04-02,13,0,-1,5.25,4.2,1.61,1.16385542168675,4,4,28,39,-11
293,2019-04-03,7,14,1,1.61,4,5.5,2.31578947368421,3,2,26,25,1
294,2019-04-03,11,17,1,1.61,4,5.5,2.31578947368421,2,1,31,16,15
295,2019-04-03,19,16,-1,2.62,3.5,2.62,1.4983660130719,3,3,24,22,2
296,2019-04-03,3,1,1,3.3,3.6,2.15,1.34608695652174,2,1,24,31,-7
297,2019-04-04,12,15,1,1.9,3.3,4.5,1.90384615384615,1,0,19,16,3
298,2019-04-04,5,10,1,1.5,4.33,6.5,2.59879963065559,2,0,39,20,19
299,2019-04-04,8,9,1,2.25,3.3,3.3,1.65,2,1,23,19,4
300,2019-04-06,0,2,1,1.75,3.6,5,2.09302325581395,2,0,51,23,28
301,2019-04-06,18,6,-1,2.5,3.2,3,1.54838709677419,1,2,17,20,-3
302,2019-04-06,1,11,1,1.3,5.5,9.5,3.48333333333333,2,1,32,15,17
303,2019-04-06,17,3,1,4.2,3.5,1.9,1.23148148148148,2,0,25,27,-2
304,2019-04-07,10,12,-1,2.5,3,3.1,1.52459016393443,1,1,19,18,1
305,2019-04-07,9,13,1,2.2,3.4,3.3,1.67462686567164,2,1,25,21,4
306,2019-04-07,16,8,1,2.4,3.3,3,1.57142857142857,3,1,31,22,9
307,2019-04-07,4,7,1,2.3,3,3.5,1.61538461538462,1,0,28,15,13
308,2019-04-07,14,19,-1,1.95,3.6,3.8,1.84864864864865,2,2,34,19,15
309,2019-04-07,15,5,-1,3.5,3.4,2.05,1.27889908256881,0,2,16,23,-7
310,2019-04-13,2,16,1,1.36,4.75,9,3.10909090909091,2,0,32,22,10
311,2019-04-13,6,10,1,1.8,3.5,4.75,2.01515151515152,2,1,28,20,8
312,2019-04-13,19,0,-1,4.75,4.2,1.65,1.18461538461538,0,0,24,39,-15
313,2019-04-13,5,9,1,1.66,4,5,2.22222222222222,3,2,39,19,20
314,2019-04-14,7,17,1,1.6,4,5.5,2.31578947368421,3,2,26,16,10
